14,34,44,91,33,26,41,31,37,23,27,35,11,37,6,100,43,4,32,7,28,37,4,87,61,91,100,40,92,94,17,70,32,48,18,67,62,3,39,96,100,36,84,45,94,37,94,85,42,80,55,78,26,18,83,65,55,75,74,77,86,1,64,98,79,56,92,74,63,95,67,33,45,59,69,23,12,80,62,19,42,100,38,33,54,3,76,10,80,65,16,86,99,43,26,88,89,29,81,1
17,14,61,72,49,23,17,6,20,58,48,98,13,86,76,79,6,86,13,72,10,43,26,19,5,72,41,2,55,39,69,77,29,99,72,65,75,66,13,100,21,14,23,23,26,53,58,88,33,98,67,71,83,22,92,55,5,19,76,18,33,47,91,16,32,37,39,58,86,67,2,63,80,13,1,11,64,95,55,8,57,93,45,74,26,94,34,68,85,66,48,2,97,100,24,54,61,32,63,31
14,39,44,8,30,13,26,93,43,97,51,95,87,91,4,67,51,91,93,26,90,91,77,79,36,62,29,46,1,9,41,93,38,51,51,20,23,38,22,37,44,37,25,59,42,29,90,36,8,59,85,73,73,87,77,88,10,46,92,63,32,13,90,96,98,32,15,11,81,81,76,48,58,38,91,35,48,49,69,28,78,14,16,92,38,69,90,25,54,64,55,48,21,95,64,26,6,26,71,86
66,76,29,46,17,88,75,41,21,63,19,70,51,10,16,10,49,12,19,99,29,94,83,16,78,53,10,92,23,65,61,38,82,82,44,81,35,35,19,49,41,53,84,8,68,92,59,99,88,33,82,48,5,96,24,54,8,52,72,67,31,4,40,68,92,55,42,66,83,81,46,72,11,3,83,66,38,81,46,35,18,42,11,53,11,51,38,19,47,23,16,71,31,20,97,12,1,97,24,95
8,75,9,48,17,6,40,31,18,100,15,1,86,38,81,62,49,96,31,70,46,65,99,7,76,84,55,34,1,38,15,55,16,70,40,40,75,35,60,76,58,12,27,6,28,83,74,16,82,99,92,79,53,88,18,44,46,94,52,3,96,83,23,82,53,21,99,27,95,71,4,61,6,34,19,27,68,83,60,12,51,69,30,42,25,49,16,71,82,50,14,100,73,23,35,18,1,78,64,59
40,26,67,75,55,31,62,61,79,23,31,48,68,78,96,89,4,99,39,34,12,22,8,43,1,36,98,58,22,10,46,88,66,17,21,76,18,7,9,68,99,4,34,21,83,22,26,57,44,34,89,98,76,2,88,54,34,28,38,61,14,28,36,43,7,8,38,13,69,11,29,30,65,39,74,70,29,10,20,25,36,24,79,5,29,43,33,38,48,65,28,30,29,88,96,27,91,78,66,74
84,74,96,12,88,92,23,49,20,4,82,25,87,84,86,10,39,21,33,33,24,60,38,52,50,66,95,54,4,63,43,24,49,89,31,58,88,14,8,57,61,11,84,94,75,44,36,99,3,78,32,30,3,90,55,90,13,84,49,78,4,27,23,49,72,60,77,32,78,100,10,91,74,100,75,26,23,19,26,54,33,24,14,80,14,43,64,55,49,77,6,52,18,1,64,65,36,82,86,82
1,1,39,79,20,50,4,22,48,39,25,29,68,71,18,61,86,96,95,52,79,46,79,66,48,74,52,79,88,92,35,70,87,22,52,84,26,52,29,54,23,76,67,98,88,44,57,18,52,44,90,53,83,74,96,35,41,23,52,88,16,5,17,40,21,13,69,85,41,64,65,51,32,44,28,89,39,28,20,13,80,48,4,22,67,2,46,24,22,30,90,29,79,84,31,8,44,49,50,54
21,80,54,39,77,48,29,37,81,94,1,46,28,78,39,25,14,81,22,42,18,51,16,89,3,2,57,30,46,58,21,6,5,32,85,56,67,73,16,75,55,81,68,47,9,54,35,4,23,34,12,28,53,11,55,14,43,6,5,3,91,21,3,20,80,76,8,26,96,76,12,83,34,5,3,86,94,49,67,24,72,6,47,41,71,96,18,21,53,55,49,23,100,37,15,76,79,8,21,71
82,68,28,9,87,78,9,30,72,88,39,11,69,34,92,43,2,10,85,96,86,79,58,58,48,1,75,46,25,5,14,7,42,15,9,20,65,50,10,9,3,13,79,19,22,20,42,89,70,98,26,39,66,70,94,85,55,8,83,47,93,49,15,70,37,11,27,15,86,36,62,85,82,43,32,62,81,25,39,40,58,36,97,24,43,45,29,14,11,68,70,95,54,15,49,92,10,74,95,33
53,15,99,76,78,70,27,16,65,78,72,85,66,82,34,69,9,20,67,46,13,61,30,84,26,92,52,97,31,18,30,56,22,89,77,43,44,45,91,75,22,96,92,86,36,79,89,39,58,64,74,33,49,92,70,26,36,77,87,17,65,77,58,46,90,58,32,55,69,84,40,46,13,11,22,54,97,84,38,69,78,26,7,87,93,49,66,42,51,63,92,24,71,56,84,99,77,41,54,33
55,44,61,89,83,80,14,12,62,66,1,74,84,75,16,9,92,70,23,26,80,83,88,22,23,48,13,61,67,61,43,42,97,79,1,83,68,73,60,8,4,78,18,97,92,28,15,63,71,84,89,63,35,78,6,70,14,79,75,92,83,33,65,59,79,18,54,100,31,55,15,90,75,80,23,13,95,95,98,43,39,12,39,83,22,13,27,59,88,55,98,38,100,28,33,38,62,96,35,18
91,21,53,4,67,6,98,78,6,93,14,8,43,32,51,2,56,13,81,48,35,81,86,28,62,43,63,9,20,3,49,69,2,70,32,86,69,34,94,53,39,44,2,59,46,14,100,57,55,56,27,3,16,78,15,68,21,84,51,5,43,30,75,58,94,89,18,98,4,5,76,44,33,28,5,80,85,32,56,20,84,4,34,33,83,67,50,52,40,52,40,59,21,98,47,81,33,66,18,89
92,19,4,42,77,57,18,94,46,1,89,56,89,99,63,38,19,32,93,94,90,92,25,39,29,54,24,18,99,76,33,17,16,77,29,64,11,73,36,56,63,82,88,44,76,67,67,85,69,93,45,52,41,57,56,61,80,56,53,32,82,95,32,18,55,17,25,69,67,28,42,66,18,60,92,71,14,32,80,78,54,27,78,46,97,92,1,86,90,55,28,90,92,40,57,7,10,2,51,67
13,97,5,26,64,84,91,5,62,37,61,98,37,31,31,61,92,25,80,11,69,44,90,26,33,57,17,13,53,37,45,9,4,5,36,90,39,2,90,35,85,60,53,48,44,17,57,100,64,24,37,2,70,57,86,3,23,54,46,27,26,4,96,63,38,56,81,77,35,93,43,80,76,85,5,72,12,47,10,74,17,48,11,21,14,43,5,97,4,12,85,60,89,89,82,36,15,24,50,13
14,79,40,59,96,69,42,32,84,58,50,23,50,87,96,11,12,1,59,79,16,31,99,95,91,53,5,78,31,1,3,66,78,28,15,22,3,4,19,51,100,19,83,68,56,63,30,99,33,92,21,98,14,26,6,4,70,58,89,70,4,96,25,2,43,70,12,38,5,54,19,71,33,45,64,30,7,15,87,71,50,33,92,100,66,49,70,11,27,5,51,42,37,40,70,64,15,30,20,27
80,31,72,82,37,32,69,11,16,37,32,98,17,57,66,71,96,62,24,70,100,45,2,85,100,35,60,75,30,72,12,64,38,43,75,96,37,54,60,3,27,80,3,22,10,20,95,33,72,24,8,4,97,83,40,35,9,13,20,2,54,32,80,23,40,74,95,90,61,29,29,16,65,88,62,100,6,58,30,4,100,30,59,13,65,51,66,65,18,95,78,95,53,3,16,83,30,48,33,53
68,51,62,66,65,66,99,13,98,29,99,50,66,56,87,90,2,52,21,91,60,53,83,78,76,9,62,32,89,43,24,13,50,51,98,71,48,6,65,27,64,56,21,38,10,77,94,27,14,43,8,74,58,26,40,29,1,12,25,65,19,100,87,59,91,73,51,29,9,14,76,10,23,62,81,54,6,69,29,61,71,42,78,65,80,12,69,68,1,7,100,78,21,33,61,58,63,5,24,66
91,38,51,73,80,61,88,74,57,27,60,95,29,44,48,10,47,17,13,98,9,98,23,10,67,5,56,35,32,3,4,4,100,26,59,42,54,21,45,93,13,28,55,27,19,84,51,76,62,94,97,20,16,97,80,92,21,77,9,73,52,65,75,28,55,64,50,18,92,2,10,71,68,55,49,28,74,25,21,16,44,48,75,93,49,32,56,51,78,94,40,81,90,41,30,60,70,94,100,79
71,54,2,12,24,6,28,19,33,74,22,38,23,22,42,26,45,25,18,11,30,25,38,18,96,2,75,59,88,99,72,34,20,97,79,84,55,33,17,90,91,26,72,46,57,88,33,14,64,21,58,18,25,95,87,46,15,25,69,42,35,19,22,46,47,59,31,85,30,96,3,77,64,33,81,88,35,98,39,21,12,40,22,73,78,54,64,69,12,47,87,17,37,37,5,60,96,86,93,43
4,77,90,68,70,41,19,42,79,70,2,82,58,51,14,49,27,6,23,8,29,36,87,22,5,17,9,87,95,49,18,43,63,8,56,97,25,80,10,19,32,99,1,16,50,75,73,62,12,35,78,85,86,76,86,71,1,15,57,3,27,34,43,13,19,20,11,32,56,95,66,58,12,97,74,65,72,41,32,86,100,92,72,59,68,2,25,17,89,20,96,95,2,24,64,28,18,85,80,37
51,87,61,25,45,17,9,97,66,51,12,8,72,98,38,51,21,77,13,39,5,2,84,69,81,71,75,32,65,30,67,4,94,96,61,37,74,78,33,89,83,99,81,64,75,94,64,63,93,52,74,64,81,61,44,16,68,35,66,42,34,2,31,53,9,24,46,20,45,85,12,77,9,6,54,54,71,92,32,22,85,60,51,99,48,43,27,68,45,63,33,83,37,23,18,95,53,26,99,14
92,89,96,46,16,31,88,22,55,30,47,24,30,84,32,48,76,68,21,68,13,9,99,7,86,79,66,79,61,85,76,49,66,63,74,39,89,60,18,56,17,39,42,33,30,8,61,15,63,11,52,87,13,47,85,34,68,26,77,79,24,41,85,2,88,13,71,21,63,64,71,53,20,68,2,69,71,42,13,69,64,86,81,65,10,64,19,97,82,19,54,35,40,11,74,92,30,9,26,66
12,97,90,94,53,84,72,35,42,97,21,18,85,61,64,40,72,44,53,19,36,96,16,60,52,65,70,54,51,61,74,1,66,9,44,65,31,65,15,75,85,28,5,54,83,26,59,42,16,24,33,22,29,85,35,50,68,67,44,89,5,57,97,11,53,72,41,88,83,88,46,27,44,45,84,16,70,73,95,19,11,35,70,2,46,94,78,73,44,93,31,86,67,82,45,99,68,1,44,54
90,2,26,25,84,90,27,48,97,64,30,100,80,34,11,5,24,32,78,86,32,21,93,68,79,26,39,86,83,91,36,65,56,14,69,98,60,80,53,75,82,90,2,86,24,11,20,35,10,26,56,97,34,36,62,12,75,48,44,24,54,46,85,37,90,21,59,57,1,13,78,77,52,96,55,34,76,64,73,71,20,3,60,11,59,65,50,75,33,80,4,90,57,31,96,96,26,94,75,11
65,69,98,84,7,3,68,88,29,60,2,92,51,18,77,67,45,6,95,49,64,61,40,37,17,8,68,12,87,19,62,58,92,100,86,95,10,31,90,41,39,44,30,81,65,29,6,89,20,38,46,32,19,10,45,72,86,81,46,55,23,74,25,96,41,58,75,50,96,7,40,4,25,53,75,7,50,31,90,26,87,35,30,63,94,15,95,82,55,79,35,26,43,30,62,39,53,44,7,1
14,58,2,45,47,76,70,35,3,7,9,40,93,70,53,98,41,86,9,8,69,83,72,95,57,15,2,50,68,87,45,34,92,93,67,7,90,100,33,1,82,91,92,61,31,63,81,29,31,39,62,19,81,26,23,14,6,56,21,26,60,93,31,77,45,79,56,77,86,19,39,47,68,37,18,54,14,31,70,16,8,78,67,52,96,71,89,3,35,85,89,45,56,4,93,45,85,44,70,82
6,51,94,75,46,21,60,77,75,9,94,65,87,75,82,58,82,16,42,43,33,92,79,34,40,26,97,19,34,43,47,3,97,14,4,91,38,10,5,26,26,70,71,76,64,76,95,4,7,68,7,42,13,72,80,30,77,80,47,56,56,48,23,61,95,77,91,95,29,50,30,85,5,97,8,59,38,92,90,28,40,28,79,17,15,77,62,83,71,13,90,65,18,89,59,90,36,39,69,43
55,36,64,36,62,97,16,44,10,11,18,39,37,97,99,80,86,36,64,11,83,89,27,80,84,94,8,65,52,100,22,16,53,56,92,60,17,39,96,9,30,10,63,74,48,80,26,16,60,96,81,40,37,23,54,14,13,14,15,84,82,78,28,63,63,87,39,91,28,85,15,29,79,38,21,75,38,47,34,65,43,39,13,60,91,93,1,77,31,93,90,77,51,45,19,79,35,16,61,97
60,74,46,78,80,43,41,81,69,86,80,24,78,95,89,35,44,36,90,12,32,49,41,13,9,32,72,92,41,42,60,57,97,43,40,36,86,97,92,17,3,81,47,26,78,60,75,100,83,73,61,54,67,43,83,89,16,39,41,85,50,10,37,74,39,4,83,57,4,64,67,66,100,42,8,1,3,89,51,24,35,21,23,36,75,38,29,63,66,38,60,100,50,83,12,35,2,98,66,61
